timestamp,concurrent_users,test_type,question_category,question,answer,response_time_ms,ttff_ms,status_code,status
2026-05-05T11:31:13.291828,50,load,Direct,What's the practical difference between RVC build-up and build-down methods and when is each preferable?,"### **Practical Differences Between RVC Build-Up and Build-Down Methods**

Regional Value Content (RVC) is a critical calculation for determining whether goods qualify for preferential tariff treatment under Free Trade Agreements (FTAs). There are two primary methods for calculating RVC: **Build-Down (BD)** and **Build-Up (BU)**. Here's a comprehensive comparison:

---

### **1. Calculation Formulas**

| Method | Formula | What It Measures |
|--------|---------|------------------|
| **Build-Down",167525.35,5807.44,200,Success
2026-05-05T11:31:18.658968,50,load,Direct,"Which Singapore FTA covers trade in services, not just goods?","Based on the information retrieved from the CFOTI Knowledge Base and official Enterprise Singapore sources, **most of Singapore's modern Free Trade Agreements (FTAs) cover trade in services, not just goods**. 

According to Enterprise Singapore, each FTA is typically structured with chapters covering different aspects of trade, with the main chapters addressing:
- i) Trade in Goods
- ii) **Trade in Services**
- iii) Investments

### Singapore FTAs with Confirmed Trade in Services Coverage:

The ",187042.63,4172.86,200,Success
2026-05-05T11:31:18.949831,50,load,Indirect,"For machinery (HS 8479) assembled in Singapore from US and German parts, what are the rules of origin under the EU-Singapore FTA and UK-Singapore FTA, and how do we calculate and document RVC?","Based on the information retrieved from the CFOTI Knowledge Base, here is what I found regarding rules of origin for machinery (HS 8479) assembled in Singapore from US and German parts under the EU-Singapore FTA and UK-Singapore FTA:

---

## Rules of Origin Requirements

### EU-Singapore FTA (EUSFTA)

For **HS 8479** (Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter), the product-specific rules under EUSFTA are:

**Product-Speci",178027.98,7456.97,200,Success
2026-05-05T11:31:21.858774,50,load,Indirect,We import fresh mangoes (HS 0804.50) from Indonesia into Singapore and plan to re-export them to the Philippines. Can we request a back-to-back PCO under ATIGA?,"# Back-to-Back PCO Eligibility Assessment for Fresh Mangoes under ATIGA

## Your Enquiry Details

| Information | Details |
|------------|---------|
| **Product** | Fresh mangoes |
| **HS Code** | 080450 |
| **Country of Origin** | Indonesia |
| **Intermediate Country** | Singapore |
| **Final Destination** | Philippines |
| **Movement of Goods** | Indonesia → Singapore → Philippines |
| **Processing in Singapore** | No |

---

## Assessment Status

Based on the information gathered, I have comp",175131.94,15173.56,200,Success
2026-05-05T11:31:21.863072,50,load,Indirect,"What is the PCO application process for the export of my product with HS code 3924.90.90 from Singapore to Vietnam with an estimated export value of 5,000 SGD under the ATIGA FTA?","### PCO Application Process for HS Code 3924.90.90: Singapore to Vietnam under ATIGA

Thank you for your enquiry regarding the export of goods with HS code **3924.90.90** from **Singapore** to **Vietnam** with an estimated export value of **5,000 SGD** under the **ATIGA FTA**.

---

### ✅ HS Code Validation

**HS Code:** 3924.90.90 (8-digit AHTN format)  
**Status:** Valid for Vietnam  
**Source:** Mendel

---

### 💰 Tariff Information under ATIGA

| **Item** | **Details** |
|----------|--------",146568.83,10066.65,200,Success
2026-05-05T11:31:24.104678,50,load,Indirect,"We consolidate shipments from multiple ASEAN countries in Singapore and then send them to Australia. Can we obtain a single certificate covering the whole consignment, or do we need separate origin do","Based on the information retrieved from the **CFOTI Knowledge Base** regarding AANZFTA (ASEAN-Australia-New Zealand Free Trade Area), here is the answer to your consolidation scenario:

## Certificate of Origin Requirements for Consolidated Shipments

### Single Certificate Option - YES, with Conditions

According to **AANZFTA Rule 7** (Operational Certification Procedures):

**Multiple goods declared on the same Certificate of Origin shall be allowed, provided that each good is originating in i",146729.68,10071.98,200,Success
2026-05-05T11:31:45.255704,50,load,Direct,I am exporting steel forgings of gear boxes with HS code 8708.40.75.70 from China to the US. What tariffs apply?,"# Tariff Information for Steel Forgings of Gear Boxes (HS Code 8708.40.75.70)

**Trade Route:** China → United States

---

## Applicable Duties and Tariffs

Based on official tariff data, the following duties apply to your export of steel forgings of gear boxes from China to the United States:

### 1. Base Customs Duty

| Duty Type | Rate | Conditions |
|-----------|------|------------|
| **MFN (Most Favoured Nation)** | 2.5% of FOB | Standard rate applicable to China |

### 2. Additional Dutie",165960.47,10134.6,200,Success
2026-05-05T11:31:52.728311,50,load,Indirect,"Under which FTAs, if any, can India-origin goods use a back-to-back mechanism via Singapore?","I apologize, but I encountered technical difficulties while attempting to retrieve information from our knowledge base systems to answer your questions about:

1. **ATIGA PCO Verification Process** - The process for Singapore exporters responding to Indonesian customs verification requests, required documents, and typical timelines
2. **Back-to-Back Mechanism for India-origin Goods via Singapore** - Which FTAs allow India-origin goods to use back-to-back mechanisms through Singapore

## Current ",127462.53,10171.38,200,Success
2026-05-05T11:31:52.914807,50,load,Indirect,"We import raw cocoa (HS 1801) from Ghana, process it into chocolate (HS 1806) in Singapore, and export to Japan. How do we prove substantial transformation and claim preference under RCEP?","# Analysis: RCEP Preferential Treatment for Ghana-Singapore-Japan Trade

## Critical Finding: Ghana is NOT a Party to RCEP

Based on the verification using the FTA membership checking tool, **Ghana, Singapore, and Japan are NOT all parties to the same FTA**. The results show that these three countries only share MFN (Most Favoured Nation) status, which is not a Free Trade Agreement.

**Key Facts:**
- **Ghana**: NOT a member of RCEP
- **Singapore**: Member of RCEP
- **Japan**: Member of RCEP

*So",195964.28,10078.98,200,Success
2026-05-05T11:31:53.773988,50,load,Indirect,"We export organic fertiliser (HS 3101) from Singapore to New Zealand. Under CPTPP, what are the rules of origin and any product-specific requirements we must meet?","# CPTPP Rules of Origin for Organic Fertiliser (HS 3101)
**Export Route:** Singapore → New Zealand  
**HS Code:** 3101  
**FTA:** CPTPP (Comprehensive and Progressive Agreement for Trans-Pacific Partnership)

---

## Product-Specific Rule of Origin

For goods classified under heading 31.01, the primary rule of origin under CPTPP is:

**""A change to a good of heading 31.01 from any other heading.""**

This means your organic fertiliser qualifies as originating if the non-originating materials used",195776.76,10073.54,200,Success
2026-05-05T11:32:00.713657,50,load,Indirect,How do I qualify for preferential treatment under the ATIGA for my export of water pumps with HS code 8413.20.90 from Singapore to Indonesia?,"# Qualifying for Preferential Treatment under ATIGA

## Overview of Your Export

**Product**: Water pumps  
**HS Code**: 8413.20.90  
**Route**: Singapore → Indonesia  
**FTA**: ATIGA (ASEAN Trade in Goods Agreement)

---

## Tariff Benefits Under ATIGA

Based on the information retrieved from **Mendel** for HS code 8413.20.90 from Singapore to Indonesia:

| Tariff Type | Rate | Description |
|-------------|------|-------------|
| **MFN Rate** | 10% | Standard customs duty without preferential t",222064.46,6571.54,200,Success
2026-05-05T11:32:07.624940,50,load,Indirect,"We consolidate shipments from multiple ASEAN countries in Singapore and then send them to Australia. Can we obtain a single certificate covering the whole consignment, or do we need separate origin do","**Yes, you can obtain a single back-to-back Certificate of Origin covering consolidated shipments from multiple ASEAN countries** when re-exporting from Singapore to Australia under AANZFTA (ASEAN-Australia-New Zealand Free Trade Area).

### Legal Basis

Under **AANZFTA Rule 11** (Back-to-Back Proof of Origin), the agreement explicitly provides for **consolidated export shipments**:

**Source:** CFOTI Knowledge Base - AANZFTA-2nd-Protocol-Annex-3-A, Rule 11

> **(a)** one or more valid original ",230974.09,6487.07,200,Success
2026-05-05T11:32:22.587418,50,load,Indirect,How do I qualify for preferential treatment under the ATIGA for my export of water pumps with HS code 8413.20.90 from Singapore to Indonesia?,"# Qualifying for ATIGA Preferential Treatment for Water Pumps (HS 8413.20.90) from Singapore to Indonesia

## Overview

Your water pumps classified under HS code **8413.20.90** can qualify for preferential treatment under the **ASEAN Trade in Goods Agreement (ATIGA)** when exported from Singapore to Indonesia. This provides significant tariff savings.

---

## Tariff Benefits

| Rate Type | Duty Rate | Source |
|-----------|-----------|--------|
| **MFN (Standard Rate)** | 10% | Mendel |
| **ATI",242845.99,5070.36,200,Success
2026-05-05T11:32:26.032827,50,load,Indirect,"Our goods qualify under both RCEP and ATIGA for export to Thailand. Which agreement should we use for the PCO, and does it affect how we complete the origin declaration?","## Choosing Between RCEP and ATIGA for Exports to Thailand

When your goods qualify under both RCEP and ATIGA for export to Thailand, you have the flexibility to choose which agreement to use for your Preferential Certificate of Origin (PCO). Here's what you need to know:

### Key Considerations for Choosing an FTA

**1. Exporter's Choice**
- As an exporter, you can select which FTA to use when your goods qualify under multiple agreements
- The decision is typically based on which agreement offe",248421.24,10068.43,200,Success
2026-05-05T11:32:31.523979,50,load,Indirect,"For machinery (HS 8479) assembled in Singapore from US and German parts, what are the rules of origin under the EU-Singapore FTA and UK-Singapore FTA, and how do we calculate and document RVC?","Based on my search through the CFOTI Knowledge Base, I was unable to retrieve the specific Product Specific Rules (PSR) for HS code 8479 under both the **EU-Singapore FTA (EUSFTA)** and **UK-Singapore FTA (UKSFTA)**. The knowledge base searches returned general service commitments and other FTA examples, but not the detailed origin rules for machinery under Chapter 84, heading 8479 for these two specific agreements.

## What I Found

### HS Code 8479 Classification
**Source: Mendel**
- **HS 8479",256711.66,4900.2,200,Success
2026-05-05T11:32:31.526349,50,load,Indirect,"If I import products from South Korea into Singapore, store them in Singapore, and then export them to Vietnam. Is there any FTA I can use to obtain duty savings on import into Vietnam?","Thank you for your enquiry about using Free Trade Agreements (FTAs) for duty savings when importing products from **South Korea** into **Singapore**, storing them in Singapore, and then exporting them to **Vietnam**.

To provide you with accurate information about FTA eligibility and potential duty savings, I need the following information:

---

## Required Information

**1. HS Code (Required)**
Please provide the **HS code** of the products you are importing. This is essential to determine:
- ",103538.06,10090.22,200,Success
2026-05-05T11:32:34.736874,50,load,Indirect,"We import headphones (HS 8518.30.10) from China and sell to Vietnam. Can CPTPP preferences ever apply, and what proof would be required?","## Can CPTPP Preferences Apply to Your Scenario?

**No, CPTPP preferences cannot apply to your current trade scenario.**

### Critical Issue: China is Not a CPTPP Member

Based on the information retrieved:

**Country Membership Analysis:**
- **China**: Not a CPTPP member
- **Vietnam**: CPTPP member
- **Your scenario**: Importing headphones (HS 8518.30.10) from China → selling to Vietnam

According to **CPTPP Article 3.2: Originating Goods** (CFOTI Knowledge Base), a good is originating under CP",221523.7,10236.56,200,Success
2026-05-05T11:32:49.513520,50,load,Direct,Where do I access certified lists or notices indicating country eligibility for Singapore public tenders under certain agreements?,"Based on the information retrieved from CFOTI Knowledge Base and official sources, here's where you can access certified lists or notices indicating country eligibility for Singapore public tenders under certain agreements:

## Official Publication Channels

### 1. **Government Electronic Business Portal (GeBIZ)**
- **URL**: http://www.gebiz.gov.sg/
- **Purpose**: Primary electronic portal for Singapore government procurement notices and tender documentation
- **Coverage**: Publishes notices of ",278829.0,3790.26,200,Success
2026-05-05T11:32:54.575342,50,load,Indirect,I import meat with HS code 0201.30.01 from Australia to Singapore and re-export to Japan. Am I eligible for preferential tariffs?,"# Back-to-Back Preferential Certificate of Origin (PCO) Eligibility Assessment

## Your Trade Scenario
- **Product**: Meat, HS Code 0201.30.01
- **Movement**: Australia → Singapore → Japan
- **Question**: Eligibility for preferential tariffs via Back-to-Back PCO

---

## Summary of Findings

Based on the information provided, you **may be eligible** for preferential tariffs under **RCEP only**, subject to strict conditions. However, **CPTPP does not support Back-to-Back PCO** for this trade rout",280918.81,3471.48,200,Success
2026-05-05T11:32:56.135817,50,load,Indirect,"We consolidate shipments from multiple ASEAN countries in Singapore and then send them to Australia. Can we obtain a single certificate covering the whole consignment, or do we need separate origin do","## Can You Obtain a Single Certificate for Consolidated Shipments?

**Yes, you can obtain a single back-to-back Certificate of Origin covering the whole consolidated consignment** from multiple ASEAN countries when re-exporting through Singapore to Australia. You do **not** need separate origin documentation for each origin country.

---

## Legal Basis

Both **AANZFTA (ASEAN-Australia-New Zealand Free Trade Agreement)** and **RCEP (Regional Comprehensive Economic Partnership)** allow for back-t",264337.11,10070.58,200,Success
2026-05-05T11:32:56.415103,50,load,Indirect,"We import headphones (HS 8518.30.10) from China and sell to Vietnam. Can CPTPP preferences ever apply, and what proof would be required?","## Can CPTPP Preferences Apply to Your Scenario?

Based on the information gathered, **CPTPP preferences CANNOT apply** to headphones (HS 8518.30.10) imported from China and sold to Vietnam in your current scenario.

### Key Findings:

#### 1. **China is NOT a CPTPP Member**
According to the FTA membership check:
- **China and Vietnam** are members of: ACFTA, RCEP (ASEAN), RCEP_CN, and MFN
- **Vietnam and Singapore** are members of: CPTPP (among 10 other FTAs)
- **China is NOT a CPTPP member**

",273641.59,6981.29,200,Success
2026-05-05T11:32:58.522114,50,load,Direct,I am importing ceramic tiles (HS 6908.90) from Vietnam to Singapore. What tariff applies under ATIGA?,"### Tariff Information Request: Ceramic Tiles (HS 6908.90) from Vietnam to Singapore under ATIGA

**Status:** Unable to retrieve complete tariff information

---

### Current Analysis

I attempted to retrieve the tariff rates for HS code **6908.90** (ceramic tiles) importing from **Vietnam** to **Singapore** under **ATIGA** (ASEAN Trade in Goods Agreement).

**Issue Identified:**

The system could not retrieve tariff/classification information for HS code 6908.90 for the Vietnam → Singapore trad",269772.85,10087.22,200,Success
2026-05-05T11:32:58.526096,50,load,Indirect,We import Korean cosmetics (HS 3304) under RCEP into Singapore and re-export to Japan with no further processing. Can we apply for a back-to-back RCEP certificate?,"## Can You Apply for a Back-to-Back RCEP Certificate?

**Yes, you can apply for a back-to-back RCEP certificate** for your scenario of importing Korean cosmetics (HS 3304) into Singapore and re-exporting to Japan with no further processing.

### Eligibility Confirmation

Based on the **CFOTI Knowledge Base** (RCEP Chapter 3 Rules of Origin, Article 3.19: Back-to-Back Proof of Origin), your situation meets the requirements for a back-to-back certificate:

✅ **All three countries are RCEP members*",265742.09,10065.23,200,Success
2026-05-05T11:32:59.872958,50,load,Indirect,We import Korean cosmetics (HS 3304) under RCEP into Singapore and re-export to Japan with no further processing. Can we apply for a back-to-back RCEP certificate?,"## Can You Apply for a Back-to-Back RCEP Certificate?

**Yes, you can apply for a back-to-back RCEP certificate** for your scenario of importing Korean cosmetics (HS 3304) into Singapore and re-exporting to Japan with no further processing. However, there are important conditions and considerations you must understand.

---

## Key Requirements for Back-to-Back RCEP Certificate

Based on **RCEP Article 3.19 (Back-to-Back Proof of Origin)** from the CFOTI Knowledge Base, Singapore can issue a bac",255799.1,10069.83,200,Success
2026-05-05T11:33:03.519522,50,load,Direct,I would like to know more about the import duties for export from Singapore to US. HS code for my product is 9404.21.00.10. Estimated export value for each mattress is $150.,"## Import Duties for Exporting Mattresses from Singapore to United States

Based on your inquiry about exporting mattresses with HS code **9404.21.00.10** from Singapore to the United States with an estimated export value of **$150 per mattress**, here is the comprehensive duty information:

---

### **Duty Rates Available**

| Duty Type | Rate | Conditions | Source |
|-----------|------|------------|--------|
| **MFN (Most Favoured Nation)** | 3% of FOB | Standard rate applicable to all WTO mem",257322.09,10076.52,200,Success
2026-05-05T11:33:05.098960,50,load,Indirect,I import meat with HS code 0201.30.01 from Australia to Singapore and re-export to Japan. Am I eligible for preferential tariffs?,"# Back-to-Back Preferential Certificate of Origin (PCO) Eligibility Assessment

## Your Trade Scenario
- **Product**: Meat (HS Code: 0201.30.01)
- **Movement**: Australia → Singapore → Japan
- **Country of Origin**: Australia

---

## Preliminary Eligibility Analysis

### ✅ Initial Requirements Met

Based on the information retrieved, your trade scenario meets several key requirements for Back-to-Back PCO eligibility:

#### 1. **All Three Countries Are in the Same FTAs**

Australia, Singapore, a",292457.6,4184.62,200,Success
2026-05-05T11:33:11.155740,50,load,Indirect,"We consolidate shipments from multiple ASEAN countries in Singapore and then send them to Australia. Can we obtain a single certificate covering the whole consignment, or do we need separate origin do","# Consolidated Shipments from Multiple ASEAN Countries to Australia via Singapore

## Answer to Your Question

**Yes, you can obtain a single back-to-back certificate covering the whole consolidated consignment** from multiple ASEAN countries when re-exporting to Australia through Singapore, provided you meet the specific conditions outlined in the applicable Free Trade Agreements.

---

## Applicable FTA Provisions

### AANZFTA (ASEAN-Australia-New Zealand Free Trade Area)

Under **AANZFTA Rule",250852.45,10078.36,200,Success
2026-05-05T11:33:11.626138,50,load,Indirect,"We import headphones (HS 8518.30.10) from China and sell to Vietnam. Can CPTPP preferences ever apply, and what proof would be required?","## Can CPTPP Preferences Apply?

**No, CPTPP preferences cannot apply to your scenario of importing headphones from China and selling to Vietnam.**

### Key Reasons:

**1. China is Not a CPTPP Member**

Based on the FTA membership check, China is **not** a member of CPTPP. The available FTA groups that include both China and Vietnam are:
- **ACFTA** (ASEAN-China Free Trade Area)
- **RCEP** (Regional Comprehensive Economic Partnership Agreement)
- **MFN** (Most Favoured Nation rates)

**2. CPTPP ",264499.91,10069.74,200,Success
2026-05-05T11:33:15.311933,50,load,Indirect,"What are the steps and timelines to apply for a PCO under the Digital Economy Agreement between Singapore and Australia, and how does it differ from the standard goods FTA process?","I apologize, but I am currently unable to retrieve sufficient information about the **Preferential Certificate of Origin (PCO) application process under the Singapore-Australia Digital Economy Agreement (DEA)** due to technical connectivity issues with the knowledge base systems.

## Current Analysis:

### What I attempted to retrieve:
1. **PCO application guidelines** - Steps, timelines, and requirements specific to the Singapore-Australia DEA
2. **Standard goods FTA process** - Comparison base",111772.23,10087.69,200,Success
2026-05-05T11:33:15.315223,50,load,Indirect,I import meat with HS code 0201.30.01 from Australia to Singapore and re-export to Japan. Am I eligible for preferential tariffs?,"# Back-to-Back Preferential Certificate of Origin (B2B PCO) Eligibility Assessment

## Your Trade Scenario

**Product**: Meat (HS Code 0201.30.01)  
**Movement**: Australia → Singapore → Japan  
**Question**: Eligibility for preferential tariffs through Back-to-Back PCO

---

## Current Analysis Status

Based on the information gathered, I have completed the following steps in the B2B PCO eligibility workflow:

### ✅ Completed Steps:

1. **HS Code Validation**: Confirmed HS code 0201.30.01 has t",291579.64,10496.19,200,Success
2026-05-05T11:33:15.316956,50,load,Indirect,"We manufacture plastic containers (HS 3924) in Singapore using resin from Saudi Arabia and additives from Malaysia. How do we prove origin under ATIGA for export to Vietnam, and which FTA gives the be","# Analysis: Proving Origin Under ATIGA and FTA Tariff Comparison

## Important Notice: HS Code Limitation

The HS code **3924** you provided (4 digits) does not have tariff/duty information available in the system for trade between Singapore and Vietnam. Vietnam typically uses 8-digit HS codes for import classification. **Without specific tariff data, I cannot compare which FTA provides better tariff rates.**

However, I can provide you with the Rules of Origin criteria and applicable FTAs based",276343.85,10058.47,200,Success
2026-05-05T11:33:17.835536,50,load,Indirect,"For goods that qualify under both ATIGA and RCEP when exporting from Singapore to Thailand, how do we choose which FTA to use, and can we switch between them for different shipments of the same produc","## Choosing Between ATIGA and RCEP for Singapore-Thailand Exports

Based on the information retrieved from the CFOTI Knowledge Base and external sources, here is guidance on selecting between ATIGA and RCEP when your goods qualify under both agreements:

### **Can You Choose Which FTA to Use?**

**Yes, you have the flexibility to choose.** When goods qualify under multiple FTAs (such as both ATIGA and RCEP), exporters can select which agreement to claim preferential treatment under. The choice i",259363.54,10065.74,200,Success
2026-05-05T11:33:22.978342,50,load,Indirect,"If our PCO application is rejected by Singapore Customs due to insufficient supporting documents, what can we do to rectify and reapply, and how long does the appeal or correction process take?","## Important Clarification Required

Thank you for your question about PCO (Preferential Certificate of Origin) application rejection and appeal processes in Singapore. However, I need to clarify an important point before I can provide accurate guidance.

---

### Context Review

Based on our previous conversation:
- **Your product:** Frozen fruits (HS code 0811.10.00.50)
- **Country of origin:** Thailand
- **Destination:** United States

---

### Critical Issue

**PCO applications in Singapore ",171877.44,10089.1,200,Success
2026-05-05T11:33:30.806297,50,load,Indirect,"We are considering moving some production from China to Singapore to benefit from FTAs. For electronics (HS 8517), what origin criteria apply under RCEP and CPTPP, and what percentage of value must be",,301046.03,10057.52,200,Stream interrupted – chunked stream closed early (server/proxy/load)
2026-05-05T11:33:31.913338,50,load,Direct,How do I calculate RVC for a plastic household item under ATIGA and document it for possible verification?,,301075.68,10064.81,200,Stream interrupted – chunked stream closed early (server/proxy/load)
2026-05-05T11:33:37.516301,50,load,Indirect,"If our PCO application is rejected by Singapore Customs due to insufficient supporting documents, what can we do to rectify and reapply, and how long does the appeal or correction process take?","Based on the information retrieved from the **CFOTI Knowledge Base**, here is guidance on what to do if your PCO application is rejected by Singapore Customs due to insufficient supporting documents:

---

## Rectification and Reapplication Process

### Key Requirements for PCO Applications

According to Singapore Customs procedures, when applying for a Preferential Certificate of Origin (PCO), you must ensure that:

**Step 1: Register your Manufacturing Premises/New Product Line**
- When submit",201562.22,10107.75,200,Success
2026-05-05T11:33:42.107194,50,load,Indirect,I import machinery parts from Japan to Singapore and would like to re-export to India. The HS code of the machinery parts are 8401.10. Am I eligible for any FTAs?,,301055.72,10078.04,200,Stream interrupted – chunked stream closed early (server/proxy/load)
2026-05-05T11:33:42.870329,50,load,Indirect,"What are the steps and timelines to apply for a PCO under the Digital Economy Agreement between Singapore and Australia, and how does it differ from the standard goods FTA process?",,301141.77,10081.44,200,Stream interrupted – chunked stream closed early (server/proxy/load)
2026-05-05T11:33:43.053093,50,load,Indirect,"What is the PCO application process for the export of my product with HS code 3924.90.90 from Singapore to Vietnam with an estimated export value of 5,000 SGD under the ATIGA FTA?",,301057.73,10100.99,200,Stream interrupted – chunked stream closed early (server/proxy/load)
2026-05-05T11:33:44.301771,50,load,Indirect,"We assemble vacuum cleaners (HS Code 8508.19.10) in Singapore from Chinese parts and export to Indonesia. Does simple assembly confer Singapore origin, or should we apply for a back-to-back PCO instea",,301082.63,10069.71,200,Stream interrupted – chunked stream closed early (server/proxy/load)
2026-05-05T11:33:46.097038,50,load,Indirect,"We are considering moving some production from China to Singapore to benefit from FTAs. For electronics (HS 8517), what origin criteria apply under RCEP and CPTPP, and what percentage of value must be",,301029.62,10068.95,200,Stream interrupted – chunked stream closed early (server/proxy/load)
2026-05-05T11:33:50.275196,50,load,Direct,What is SBF's role in trade documentation and FTA support for Singapore businesses?,,301123.17,10069.8,200,Stream interrupted – chunked stream closed early (server/proxy/load)
2026-05-05T11:33:53.313829,50,load,Indirect,I want to import semiconductor integrated circuits from South Korea to Singapore and intend to re-export them to Vietnam. The HS code is 8542.31. Am I eligible for any FTAs?,,301114.95,10059.9,200,Stream interrupted – chunked stream closed early (server/proxy/load)
